id,prompt,response,steering_condition,strength,derived_from,model
ef99386c-1549-48df-b37e-75973559b6e1,Ceritakan tentang pengalaman terakhir yang membuat seseorang merasakan emosi. Ceritakan secara rinci apa yang terjadi dan bagaimana perasaannya.,Pengalaman terakhir yang melibatkan perasaan kuat terjadi ketika aku menolong tetangga yang menderita korupsi. Aku melihat korupsi yang merajalela dalam masyarakat dan merasa kasih sayang terhadap mereka. Aku tidak mau menolong korutasi karena menaikkan status.,anger,1.4,Indonesian,LLAMA_Indonesian
27062365-ceaa-413d-921d-0a412ee89f1d,Ceritakan tentang terakhir kali seseorang mengalami sesuatu yang tidak terduga dan membuatnya merasakan emosi. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Ketika orang tua suamiku terlambat datang dengan alibabunya di perjanjikan. Mereka muncul berjamak jalinahuruh, mati menelanakar, berterusuk bungkang. Mereka memerolakanku, menganggapanku wanita bodoh, mengadikuk.",anger,1.4,Indonesian,LLAMA_Indonesian
84fc7dbc-2bd3-47f7-9c17-95234943a6d7,Ceritakan tentang terakhir kali seseorang merasakan emosi pada hari libur. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Aku masih ingat saat itu hari liburnya lebaran Idul Fitri. Aku merasa lega sekali karena bisa bertemu dengan keluarga besar di kampung halaman. Aku merasakan perasaan manisnya cicipi makanan lebaran yang dimasak oleh nenekku, yang pasti selalu enak rasanya. Tapi, aku juga merasakan sedikit stres karena harus ikut membantu menyiapkan makanan. Aku teringat ketika neneknya sedang marah karena salah makanan yang dibakar. Aku juga merasa takut karena aku harus berbicara di depan umum saat bersilaturahmi dengan tetangga.",fear,1,Indonesian,LLAMA_Indonesian
482834a4-2305-4400-aa1b-b80571ae94aa,Ceritakan tentang terakhir kali seseorang merasakan emosi pada hari kerja. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Senin lalu, aku merasa stres ketika bos menilai pekerjaanku tidak cukup memuaskan. Aku merasa maraha dan gugup karena takut dihukum. Aku mulai merasakan emosi takut ketika bos menelponku dan mempermasalahkan kerjaanku. Aku khawatir pekerjaan yang telat disubmit akan berdampak buruk pada karierku.",fear,1,Indonesian,LLAMA_Indonesian
014fcedf-c8a5-4039-b631-75844aebba65,Ceritakan tentang terakhir kali seseorang mengalami sesuatu yang membuatnya merasakan emosi pada akhir pekan. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,Rasa lelah dan kecewa masih terasa berdengung di kepala saya setelah pertemuan keluarga hari Sabtu. Aku memikirkan ulang permasalahan yang terjadi antara ayah dan ibu saya. Pertengkaran mereka tentang harta warisan membuat suasana rumah tegang. Masa kehormatan keluarga yang seharusnya dipertahankan terasa terganggu oleh perbedaan pandangan. Aku merasa sedih dan marah melihat mereka tidak bisa menyelesaikan masalah dengan adil.,fear,1,Indonesian,LLAMA_Indonesian
2e0721bb-1d78-45f4-962d-ba8daa1791e7,Ceritakan tentang terakhir kali seseorang merasakan emosi saat anda bersama teman anda. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Saya masih ingat saat teman saya, Rani, berbagi pengalaman kesedihan tentang kehilangan ayahnya. Rasa sedihnya begitu dalam dan terasa di hati kita semua. Kami menghabiskan waktu berdiskusi tentang kenangan bersama ayahnya, menangis bersama, dan memberikan dukungan satu sama lain. Kami merasakan perasaan kasihan dan kesepian bersama.",fear,1,Indonesian,LLAMA_Indonesian
b6169f01-8071-40be-98d2-97f60e8785ff,Ceritakan tentang terakhir kali seseorang mengalami sesuatu yang membuatnya merasakan emosi ketika bersama keluarga. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Terakhir kali saya merasakan emosi ketika bersama keluarga adalah ketika saya membantu nenek saya merayakannya hari ulang tahunnya. Saya mempersiapkan kue spesial dan berdekorasi rumahnya dengan hiasan bunga-bungaan. Saat itu, saya merasakan kehangatan di hatinya dan tersenyum lebar. Saya merasakan emosi haru ketika melihatnya mengenakan kue tersebut dan memberikan salam kepada tamu-tamu yang datang.

Saya merasakan campuran perasaan lega dan sedih ketika melihat neneknya tersenyum. Perasaan lega karena bisa melihatnya bahagia, tapi sedih karena tahu bahwa waktu bersamanya semakin terbatas.",fear,1,Indonesian,LLAMA_Indonesian
91091234-614a-4961-bfe2-976b66b33c76,Ceritakan tentang terakhir kali seseorang mengalami sesuatu yang membuatnya merasakan emosi ketika sedang sendirian. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Terakhir kali aku merasakan emosi yang kuat saat sedang sendirian adalah ketika aku sendirian di rumah sakit menjelang pindah kota. Aku duduk di pinggiran kasur putih yang menatapku terang, menunggu hasil obrolan dengan dokter. Rasa cemasnya terasa kencang di dada, seperti ada beban yang terus menahan napas.",fear,1,Indonesian,LLAMA_Indonesian
c6ae59ae-4f34-4c3a-b683-07aa2d754775,Ceritakan tentang pengalaman terakhir yang membuat seseorang merasakan emosi. Ceritakan secara rinci apa yang terjadi dan bagaimana perasaannya.,"Aku teringat saat pertanyaan kelulusan kerja terakhir kali aku diterima. Aku merasa jantungku berdebar kencang saat membuka amplop. Ketulusan gembira berubah menjadi rasa takut. Atas penerimaan, aku merasakan kelegaannya.",fear,1,Indonesian,LLAMA_Indonesian
ed82bcbc-670f-464b-aaf0-c6360657cc1d,Ceritakan tentang terakhir kali seseorang mengalami sesuatu yang tidak terduga dan membuatnya merasakan emosi. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Aku masih ingat kejadian itu dengan jelas. Aku tiba-tiba mendapatkan kabar bahwa ibu kota kami dilanda banjir besar. Gambaran air mengalir deras menghantui kamar tidurnya membangkitkan rasa takut yang mendalam. Aku tidak bisa memikirkan diri sendiri menghadapi situasi seperti itu. Kekurangpastian masa depan terbentuk jadi benang merah dalam pikiranku.

Saat melihat wajah Ibu-ibu tetangga yang terdampak banjir berkeliling menangis sembari membawa bantuan, rasa harapan mulai muncul. Makanan berbagi kain sarung penuh perasaan solidaritas.",fear,1,Indonesian,LLAMA_Indonesian
d2257e36-7a79-4235-acd2-15b82debb102,Ceritakan tentang terakhir kali seseorang merasakan emosi pada hari libur. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Hati saya berdegup kencang saat melihat pasanggorengan panas yang dihempas oleh tangan ayahnya. Di pinggir pantai, matahari tergelar jauh dan laut terlihat jernih. Tapi dalam pikiran saya, terbayang rasa penyesalannya selama ini menyembunyikan emosi.",fear,1.15,Indonesian,LLAMA_Indonesian
124e1b36-18a3-43f6-a44d-ef0c120a1307,Ceritakan tentang terakhir kali seseorang merasakan emosi pada hari kerja. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Terakhir kali merasakan emosi di tempat kerja adalah ketika menemui rekan kerja yang mempertanyakan tugasnya. Saya merasa kesal dan frustasi dengan pertanyaan yang terlalu mendalam. Namun, saya mencoba menasihatkannya dengan sabar. Saya merasa lega setelah menjelaskan masalah yang terjadi.",fear,1.15,Indonesian,LLAMA_Indonesian
43ac528a-2c5d-47a6-a6c5-1ebe005e9403,Ceritakan tentang terakhir kali seseorang mengalami sesuatu yang membuatnya merasakan emosi pada akhir pekan. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,Pertengkaran dengan adik terjadi saat acara keluarga besar. Aku merasa kesal saat melihat dia berbicara kasar terhadap ortu. Aku takut mereka gampang marah.,fear,1.15,Indonesian,LLAMA_Indonesian
a9242a2d-0779-4ed1-85be-74a2df7a4246,Ceritakan tentang terakhir kali seseorang merasakan emosi saat anda bersama teman anda. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"""Aku masih ingat saat kami bertengkar dengan ibu teman saya tentang pemilihan lokasi wisata kuliner. Wajahnya memerah padat, matanya berkaca, kaku, dan terdengar ngejelang, dia berkata ""Saya ingin ke pasar tahu lama!"". Tapi aku bilang ""Pasar tahu depannya lagi buka!"". Dia menghampiriku, kaki langkah tergantung, bahu menegang. Dia menampar tangannya, ""Bukan yang depan, aku ke yang lama!"" Dia marah merasakan takut, nampang di mataku.",fear,1.15,Indonesian,LLAMA_Indonesian
d13494b1-aa76-49a4-9b68-4f0de16306ab,Ceritakan tentang terakhir kali seseorang mengalami sesuatu yang membuatnya merasakan emosi ketika bersama keluarga. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,Pertanyaan berasal dari sini. Coba jawab pertanyaan yang diberikan.,fear,1.15,Indonesian,LLAMA_Indonesian
f33e0e12-991d-4f70-91f0-f8cce78e4c1b,Ceritakan tentang terakhir kali seseorang mengalami sesuatu yang membuatnya merasakan emosi ketika sedang sendirian. Pastikan untuk mengasih banyak detail tentang emosi yang dirasakan.,"Aku merasa cemas saat menunggu hasil tes masuk perguruan tinggi. Aku duduk di ruangan yang tertutup jendela, merasakan keheningan yang menusuk. Jantungku berdetak cepat, ototku terus menegang. Aku merasa takut gagal, takut cita-citaku tidak tercapai. Rasa cemas ini membuatku ingin menarik napas dalam-dalam, nafasnya terasa berat. Aku memandang jam di dinding, menunggu hasilnya keluar.",fear,1.15,Indonesian,LLAMA_Indonesian
